panel,record,latent_feature,increasing,decreasing,task,rule,rate,step,mean,ci_low,ci_high,budget,left,right,seed,difference,n,positive,best_step,test_nmse,fixed_endpoint_test_nmse,n_changed_parameters,g_i0_changed,g_i1_changed,mean_fixed_endpoint,state,value
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,64.0,0.01573404581369582,0.01346647182986651,0.018327566770312595,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,256.0,0.0019685303778367155,0.001628413015260837,0.002408452671722895,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,512.0,0.00039701141764109755,0.0003473462906243568,0.00045108718056998976,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,1024.0,0.00011526565870006902,0.00010097551028235285,0.00012919806145795246,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,2048.0,3.271160134499125e-05,2.6345135645252503e-05,3.955562205046266e-05,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,4096.0,1.0553726591188192e-05,8.331932328880814e-06,1.286976675116986e-05,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,8192.0,8.38651528038791e-07,3.489377857868689e-07,1.5315195868265561e-06,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,12288.0,5.545121857321757e-06,7.23002640382409e-07,1.3548403809611152e-05,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,hard_distal_unit_proximal,0.03,16384.0,5.134916086842923e-06,5.791576451647076e-07,1.3293329253502485e-05,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,0.0,1.1286356722719426,1.0110463039137128,1.269646999736511,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,1.0,1.0549768086256621,0.9388395916841723,1.1887832726707175,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,16.0,0.34350448789216714,0.2810065799961646,0.417558709524024,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,64.0,0.015181136375932094,0.013248102440709834,0.01722816864766922,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,256.0,0.0029550900357528808,0.002331097113450504,0.0036776206062303844,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,512.0,0.0013225852427447928,0.0008835025368541577,0.0018211647949389104,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,1024.0,0.0009459653835040235,0.0005674140496535734,0.0013868418052380954,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,2048.0,0.0007609333949259754,0.000439791521230059,0.0011308951972904113,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,4096.0,0.0005665631591551175,0.00033859855301343313,0.0008286893461231605,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,8192.0,0.00031659627423700094,0.00019308921497263604,0.00045816788777329465,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,12288.0,0.0003037954302346192,0.00016610523170131774,0.00045329477467212406,,,,,,,,,,,,,,,,
C,curve band,,,,aligned_strong,unit_broadcast,0.03,16384.0,0.00032347813237540885,0.0001672076169003885,0.0004964880301058689,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,0.0,1.2670086989899327,1.1107014120144811,1.4389930295838207,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,1.0,1.1737877623764126,1.0270551535639316,1.3328689020589095,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,16.0,0.4098660666112616,0.3437608811784665,0.4923683853234689,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,64.0,0.019953942808960814,0.013081367316614466,0.027946241985082058,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,256.0,0.00026615227203436744,0.00021676842089779448,0.0003280573612131851,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,512.0,0.0001745012403071394,0.00015367276272217507,0.00019610156235419095,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,1024.0,0.00011432848264486789,9.900060770978688e-05,0.0001307547415469007,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,2048.0,6.831007848242646e-05,5.723237926206491e-05,8.007221445540176e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,4096.0,2.2799115087624316e-05,1.747910163408071e-05,2.91464834297226e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,8192.0,1.0054347292322171e-05,1.7327540243396473e-06,2.4565267124338314e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,12288.0,1.3879508235970626e-05,1.3817618763247806e-06,3.530777681415334e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,ancestry_two_leaf_oracle_unit_proximal,0.03,16384.0,2.361997653146956e-06,9.147428452566977e-07,4.140812328610728e-06,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,0.0,1.2670086989899327,1.11149018021146,1.4386633375530296,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,1.0,1.1737877654770232,1.0263042006002858,1.3336704725427726,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,16.0,0.40980081070650237,0.3431987410565903,0.4918602815850706,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,64.0,0.01993339365140176,0.013098869775983079,0.027673550133873577,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,256.0,0.0002791110125344674,0.0002267243888199475,0.00034551889853015805,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,512.0,0.00019362761957089473,0.00017154378518560763,0.00021628377637751735,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,1024.0,0.0001479844342537607,0.0001290282023927207,0.0001678325065054122,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,2048.0,7.212393859339204e-05,6.115184705222182e-05,8.376939641468758e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,4096.0,2.1789327728583418e-05,1.6310423177189052e-05,2.841268532195456e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,8192.0,5.3796179438058855e-06,1.825113885318399e-06,1.0896645964176115e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,12288.0,2.4981769876194063e-05,3.0694218862973918e-06,5.528109524252109e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,exact,0.03,16384.0,1.6887603859596115e-05,1.972758445681973e-06,3.69988512674429e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,0.0,1.2670086989899327,1.1071279205884312,1.43791637983197,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,1.0,1.1737245891278083,1.0268055664732991,1.3374162702579795,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,16.0,0.40430637830301785,0.3386907208776856,0.48819735511297896,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,64.0,0.020525731474128707,0.013324409973130266,0.029298338549065616,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,256.0,0.0003095269909889736,0.00024056496174355306,0.00039100507351574274,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,512.0,0.0001762641588903546,0.0001561161294038262,0.00019716206817916147,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,1024.0,0.00011983488377240882,0.00010439663689116205,0.0001362269443174568,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,2048.0,7.015239609637937e-05,5.9453553566560105e-05,8.081025654272044e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,4096.0,2.3277881252926438e-05,1.883208197638295e-05,2.829424752494518e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,8192.0,5.558874209341005e-06,9.41323236948543e-07,1.2144358956588079e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,12288.0,7.046606537990652e-06,1.7040265899030111e-06,1.4102823531046384e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,hard_distal_unit_proximal,0.03,16384.0,1.3013239229449881e-05,5.482512201047016e-07,3.2413539705337e-05,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,0.0,1.2670086989899327,1.1084303098622967,1.4374490098965294,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,1.0,1.2181333780183057,1.0662099507796163,1.3887220343455013,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,16.0,0.9051601787108161,0.8042758719370648,1.010154569203788,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,64.0,0.859941201227197,0.7537856811283422,0.9619080787663408,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,256.0,0.6604909179010285,0.5401175041003944,0.7775691556562209,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,512.0,0.6099146164110496,0.48070751039451953,0.735010251247678,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,1024.0,0.5794204410408249,0.45232632059637606,0.704143511001378,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,2048.0,0.5427392734814649,0.41049861367328916,0.6762861613263331,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,4096.0,0.5219101527896643,0.37946506215753495,0.6628133936134448,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,8192.0,0.5862147608245587,0.4482472991805488,0.7205578644124168,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,12288.0,0.6091068171013695,0.45983695087979076,0.745875071926529,,,,,,,,,,,,,,,,
D,curve band,,,,opposed_strong,unit_broadcast,0.03,16384.0,0.6047737084736959,0.46090039509857866,0.7371413933851165,,,,,,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090801.0,0.3979104860968664,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090802.0,0.9994108323047528,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090803.0,0.3902758572529644,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090804.0,0.16053706031800136,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090805.0,0.8111246388137914,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090806.0,0.8269582365858347,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090807.0,0.09308798231609339,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090808.0,0.6271120034934631,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090809.0,0.7005591404952478,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090810.0,0.6665128022335868,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090811.0,0.9016328580155177,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090812.0,0.46892118863643634,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090813.0,0.13435175949472386,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090814.0,0.22768550934472612,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090815.0,0.11079958295160797,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090816.0,0.5164414202659763,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090817.0,0.16050150242524283,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090818.0,0.09502413207429795,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090819.0,0.7013172798397919,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,4096.0,unit_broadcast,hard_distal_unit_proximal,2026090820.0,0.7464486926423046,,,,,,,,,,,
E,paired contrast,,,,opposed_minus_aligned,,0.03,,0.4868306482800614,0.3602674981433242,0.6147537960280535,4096.0,unit_broadcast,hard_distal_unit_proximal,,,20.0,20.0,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090801.0,0.3981671990120829,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090802.0,0.9788429353258443,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090803.0,0.3903287154734876,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090804.0,0.16261475645771298,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090805.0,0.8111882519525451,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090806.0,0.8280237583912515,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090807.0,0.07223889893269445,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090808.0,0.6278699538060659,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090809.0,0.7006128961949203,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090810.0,0.6279943320650041,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090811.0,0.9016523215406894,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090812.0,0.4521053186040493,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090813.0,0.014046478432922614,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090814.0,0.2276984125594333,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090815.0,0.019604817674641714,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090816.0,0.5165073201162752,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090817.0,0.160585514298637,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090818.0,0.04784214896486941,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090819.0,0.7015008547319843,,,,,,,,,,,
E,paired seed difference,,,,opposed_minus_aligned,,0.03,,,,,16384.0,unit_broadcast,hard_distal_unit_proximal,2026090820.0,0.7235042722165491,,,,,,,,,,,
E,paired contrast,,,,opposed_minus_aligned,,0.03,,0.468146457837583,0.3320658584541424,0.6039171463216332,16384.0,unit_broadcast,hard_distal_unit_proximal,,,20.0,20.0,,,,,,,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090801.0,,,,4096.0,0.00013838801860489858,0.00013838801860489858,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090802.0,,,,4096.0,6.986559979918963e-05,6.986559979918963e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090803.0,,,,4096.0,5.571612090227945e-05,5.571612090227945e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090804.0,,,,4096.0,6.627927689790809e-05,6.627927689790809e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090805.0,,,,4096.0,0.000105114624929492,0.000105114624929492,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090806.0,,,,4096.0,7.82820868558213e-05,7.82820868558213e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090807.0,,,,4096.0,7.986840626143041e-05,7.986840626143041e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090808.0,,,,4096.0,9.241266712816643e-05,9.241266712816643e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090809.0,,,,4096.0,9.786211731086189e-05,9.786211731086189e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090810.0,,,,4096.0,0.0001082653299062039,0.0001082653299062039,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090811.0,,,,4096.0,7.232620052797247e-05,7.232620052797247e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090812.0,,,,4096.0,4.176096091160467e-05,4.176096091160467e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090813.0,,,,4096.0,5.1956163242854674e-05,5.1956163242854674e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090814.0,,,,4096.0,8.093894557701121e-05,8.093894557701121e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090815.0,,,,4096.0,5.436352521131104e-05,5.436352521131104e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090816.0,,,,4096.0,0.00012891270770897136,0.00012891270770897136,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090817.0,,,,4096.0,7.800947352467442e-05,7.800947352467442e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090818.0,,,,4096.0,9.522073189347558e-05,9.522073189347558e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090819.0,,,,4096.0,4.652606673112613e-05,4.652606673112613e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,exact,0.01,,,,,4096.0,,,2026090820.0,,,,4096.0,4.5552997677971494e-05,4.5552997677971494e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090801.0,,,,256.0,0.20103596243836566,0.557150018689343,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090802.0,,,,512.0,0.009791272435716192,0.36802038334473347,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090803.0,,,,256.0,0.19526487827138622,0.8380760205386203,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090804.0,,,,64.0,0.23275050970007813,0.6099345255574515,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090805.0,,,,512.0,0.02279801736593257,0.4820299731609837,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090806.0,,,,256.0,0.07128949972115758,0.44504464295136964,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090807.0,,,,256.0,0.13678675582651115,0.8127568601162364,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090808.0,,,,256.0,0.2912654687519819,0.6364750290626968,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090809.0,,,,1024.0,0.012913274353360302,0.46084556164395896,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090810.0,,,,512.0,0.05001480950438226,0.3916010893603983,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090811.0,,,,256.0,0.06805855082753605,0.41808838932335535,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090812.0,,,,256.0,0.07533646246222069,0.7183139147059491,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090813.0,,,,256.0,0.30242892967342,0.3591985512764753,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090814.0,,,,64.0,0.409206347650098,0.7130713410169487,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090815.0,,,,256.0,0.0839015897689312,0.4114276129602541,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090816.0,,,,256.0,0.10914344182333835,0.5305146873850077,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090817.0,,,,256.0,0.040918828110757546,0.3546040105083526,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090818.0,,,,256.0,0.15024400762013368,0.8160857384296596,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090819.0,,,,256.0,0.10648546672592565,0.5966241933106451,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_and_proximal,0.01,,,,,4096.0,,,2026090820.0,,,,256.0,0.10094316204239505,0.4966679778340559,22.0,False,False,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090801.0,,,,4096.0,0.0001110281697795712,0.0001110281697795712,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090802.0,,,,4096.0,7.743467434565334e-05,7.743467434565334e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090803.0,,,,4096.0,6.054944229770348e-05,6.054944229770348e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090804.0,,,,4096.0,7.085129759755495e-05,7.085129759755495e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090805.0,,,,4096.0,0.00011220207731051112,0.00011220207731051112,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090806.0,,,,4096.0,7.553897431780734e-05,7.553897431780734e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090807.0,,,,4096.0,0.00010869534602380035,0.00010869534602380035,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090808.0,,,,4096.0,7.82572702383785e-05,7.82572702383785e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090809.0,,,,4096.0,0.00010438077267149542,0.00010438077267149542,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090810.0,,,,4096.0,8.173490606280061e-05,8.173490606280061e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090811.0,,,,4096.0,3.0799716821580196e-05,3.0799716821580196e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090812.0,,,,4096.0,5.0719317149512015e-05,5.0719317149512015e-05,24.0,True,True,,,
F,endpoint,,,,opposed_strong,hard_distal_unit_proximal,0.01,,,,,4096.0,,,2026090813.0,,,,4096.0,6.394227223192653e-05,6.394227223192653e-05,24.0,True,True,,,
